transaction_id,timestamp,bank,card_type,merchant_category,customer_tier,amount,currency,is_international,status,latency_ms,error_code
TXN01861,2026-01-31 17:51:56.160,HDFC,Debit,E-commerce,New,436.06,INR,False,SUCCESS,326,
TXN01862,2026-01-31 17:52:30.720,SBI,Rewards,Food,VIP,247.4,INR,False,SUCCESS,186,
TXN01863,2026-01-31 17:53:05.280,SBI,Debit,Food,New,1369.76,INR,False,SUCCESS,186,
TXN01864,2026-01-31 17:53:39.840,Axis,Credit,Food,VIP,703.78,INR,False,SUCCESS,324,
TXN01865,2026-01-31 17:54:14.400,Axis,Debit,E-commerce,New,1190.91,INR,False,SUCCESS,276,
TXN01866,2026-01-31 17:54:48.960,SBI,Debit,Utilities,VIP,648.03,INR,False,SUCCESS,287,
TXN01867,2026-01-31 17:55:23.520,ICICI,Corporate,E-commerce,Regular,769.89,INR,False,SUCCESS,295,
TXN01868,2026-01-31 17:55:58.080,ICICI,Corporate,Utilities,Regular,571.17,INR,False,SUCCESS,231,
TXN01869,2026-01-31 17:56:32.640,Axis,Rewards,Utilities,Regular,385.01,INR,False,SUCCESS,246,
TXN01870,2026-01-31 17:57:07.200,SBI,Corporate,E-commerce,Regular,444.27,INR,False,SUCCESS,138,
TXN01871,2026-01-31 17:57:41.760,Kotak,Debit,Utilities,VIP,1045.41,INR,False,SUCCESS,271,
TXN01872,2026-01-31 17:58:16.320,Axis,Rewards,Utilities,New,69.96,AED,True,SUCCESS,206,
TXN01873,2026-01-31 17:58:50.880,SBI,Debit,E-commerce,New,1178.12,INR,False,SUCCESS,305,
TXN01874,2026-01-31 17:59:25.440,Axis,Credit,E-commerce,VIP,1213.25,INR,False,SUCCESS,167,
TXN01875,2026-01-31 18:00:00.000,SBI,Debit,Food,Regular,39.09,INR,False,FAILED,325,DECLINED
TXN01876,2026-01-31 18:00:34.560,ICICI,Credit,E-commerce,Regular,854.9,INR,False,SUCCESS,50,
TXN01877,2026-01-31 18:01:09.120,HDFC,Rewards,Travel,New,966.45,INR,False,SUCCESS,471,
TXN01878,2026-01-31 18:01:43.680,ICICI,Credit,Food,Regular,637.28,INR,False,SUCCESS,177,
TXN01879,2026-01-31 18:02:18.240,HDFC,Debit,Utilities,New,1145.87,INR,False,SUCCESS,281,
TXN01880,2026-01-31 18:02:52.800,Kotak,Debit,Travel,VIP,26.48,USD,True,SUCCESS,124,
TXN01881,2026-01-31 18:03:27.360,HDFC,Corporate,Utilities,VIP,1525.9,INR,False,SUCCESS,309,
TXN01882,2026-01-31 18:04:01.920,SBI,Corporate,Utilities,VIP,758.63,INR,False,SUCCESS,283,
TXN01883,2026-01-31 18:04:36.480,ICICI,Rewards,Food,New,1936.82,INR,False,SUCCESS,337,
TXN01884,2026-01-31 18:05:11.040,SBI,Credit,Food,New,340.64,INR,False,SUCCESS,332,
TXN01885,2026-01-31 18:05:45.600,ICICI,Rewards,Utilities,Regular,807.13,INR,False,SUCCESS,257,
TXN01886,2026-01-31 18:06:20.160,SBI,Credit,Utilities,VIP,901.26,INR,False,SUCCESS,234,
TXN01887,2026-01-31 18:06:54.720,Axis,Debit,E-commerce,Regular,2205.26,INR,False,SUCCESS,241,
TXN01888,2026-01-31 18:07:29.280,HDFC,Corporate,Food,VIP,347.1,INR,False,FAILED,75,DECLINED
TXN01889,2026-01-31 18:08:03.840,SBI,Debit,Food,New,980.63,INR,False,SUCCESS,372,
TXN01890,2026-01-31 18:08:38.400,HDFC,Credit,Food,Regular,1377.07,INR,False,SUCCESS,164,
TXN01891,2026-01-31 18:09:12.960,Kotak,Rewards,Food,New,6206.72,INR,False,SUCCESS,276,
TXN01892,2026-01-31 18:09:47.520,Kotak,Credit,E-commerce,New,2357.95,INR,False,SUCCESS,234,
TXN01893,2026-01-31 18:10:22.080,ICICI,Credit,Food,New,1302.35,INR,False,SUCCESS,333,
TXN01894,2026-01-31 18:10:56.640,Kotak,Corporate,Food,New,2252.49,INR,False,SUCCESS,355,
TXN01895,2026-01-31 18:11:31.200,ICICI,Corporate,Travel,VIP,1707.86,INR,False,FAILED,577,SLOW_RESPONSE
TXN01896,2026-01-31 18:12:05.760,HDFC,Credit,Travel,VIP,660.61,INR,False,SUCCESS,192,
TXN01897,2026-01-31 18:12:40.320,HDFC,Credit,Utilities,Regular,13.31,USD,True,SUCCESS,343,
TXN01898,2026-01-31 18:13:14.880,SBI,Credit,E-commerce,VIP,35.38,INR,False,FAILED,227,EXPIRED_CARD
TXN01899,2026-01-31 18:13:49.440,Axis,Rewards,Food,New,2717.13,INR,False,SUCCESS,158,
TXN01900,2026-01-31 18:14:24.000,SBI,Credit,Food,New,4.13,GBP,True,SUCCESS,235,
TXN01901,2026-01-31 18:14:58.560,Axis,Corporate,Food,New,1087.16,INR,False,SUCCESS,197,
TXN01902,2026-01-31 18:15:33.120,ICICI,Credit,E-commerce,Regular,2507.39,INR,False,SUCCESS,292,
TXN01903,2026-01-31 18:16:07.680,ICICI,Corporate,Travel,New,877.25,INR,False,FAILED,489,SLOW_RESPONSE
TXN01904,2026-01-31 18:16:42.240,SBI,Corporate,Food,VIP,296.66,INR,False,SUCCESS,278,
TXN01905,2026-01-31 15:07:00.000,HDFC,Rewards,E-commerce,New,11440.54,GBP,True,FAILED,345,RISK_THRESHOLD_EXCEEDED
TXN01906,2026-01-31 18:17:51.360,ICICI,Debit,Food,Regular,748.98,INR,False,SUCCESS,574,
TXN01907,2026-01-31 18:18:25.920,ICICI,Corporate,Utilities,VIP,64.63,USD,True,SUCCESS,231,
TXN01908,2026-01-31 18:19:00.480,ICICI,Debit,E-commerce,New,780.68,INR,False,SUCCESS,349,
TXN01909,2026-01-31 18:19:35.040,Axis,Corporate,Travel,Regular,3320.18,INR,False,SUCCESS,86,
TXN01910,2026-01-31 18:20:09.600,Kotak,Debit,E-commerce,Regular,203.6,INR,False,SUCCESS,4921,
TXN01911,2026-01-31 18:20:44.160,SBI,Credit,E-commerce,Regular,516.78,INR,False,SUCCESS,308,
TXN01912,2026-01-31 18:21:18.720,HDFC,Rewards,E-commerce,New,13.91,EUR,True,SUCCESS,356,
TXN01913,2026-01-31 18:21:53.280,Kotak,Debit,Food,New,325.54,INR,False,FAILED,112,GATEWAY_TIMEOUT
TXN01914,2026-01-31 18:22:27.840,SBI,Rewards,E-commerce,New,1688.59,INR,False,SUCCESS,167,
TXN01915,2026-01-31 18:23:02.400,HDFC,Debit,Travel,New,169.09,INR,False,FAILED,283,RISK_THRESHOLD_EXCEEDED
TXN01916,2026-01-31 18:23:36.960,SBI,Corporate,E-commerce,Regular,1603.23,INR,False,SUCCESS,237,
TXN01917,2026-01-31 18:24:11.520,Axis,Credit,E-commerce,Regular,589.31,INR,False,SUCCESS,234,
TXN01918,2026-01-31 18:24:46.080,ICICI,Corporate,E-commerce,New,631.92,INR,False,SUCCESS,115,
TXN01919,2026-01-31 18:25:20.640,SBI,Debit,Travel,Regular,7.68,SGD,True,SUCCESS,302,
TXN01920,2026-01-31 18:25:55.200,SBI,Debit,Travel,New,1099.47,INR,False,SUCCESS,266,
TXN01921,2026-01-31 19:40:00.000,ICICI,Debit,Food,New,383.41,INR,False,FAILED,426,SERVICE_UNAVAILABLE
TXN01922,2026-01-31 18:27:04.320,ICICI,Credit,Food,VIP,1.79,USD,True,SUCCESS,267,
TXN01923,2026-01-31 18:27:38.880,SBI,Rewards,Travel,VIP,2665.97,INR,False,SUCCESS,102,
TXN01924,2026-01-31 18:28:13.440,Axis,Rewards,E-commerce,Regular,531.92,INR,False,SUCCESS,282,
TXN01925,2026-01-31 18:28:48.000,Kotak,Corporate,Travel,VIP,2315.8,INR,False,FAILED,702,FRAUD_CHECK_TIMEOUT
TXN01926,2026-01-31 19:18:00.000,ICICI,Debit,Food,New,5713.61,INR,False,FAILED,109,SERVICE_UNAVAILABLE
TXN01927,2026-01-31 18:29:57.120,ICICI,Credit,Food,New,923.33,INR,False,SUCCESS,454,
TXN01928,2026-01-31 18:30:31.680,ICICI,Debit,Travel,Regular,1061.17,INR,False,SUCCESS,247,
TXN01929,2026-01-31 18:31:06.240,HDFC,Credit,Utilities,VIP,1099.82,INR,False,SUCCESS,248,
TXN01930,2026-01-31 18:31:40.800,Kotak,Corporate,E-commerce,Regular,443.56,INR,False,SUCCESS,332,
TXN01931,2026-01-31 18:32:15.360,HDFC,Credit,Utilities,Regular,1018.25,INR,False,SUCCESS,251,
TXN01932,2026-01-31 18:32:49.920,HDFC,Credit,Food,Regular,389.53,INR,False,SUCCESS,380,
TXN01933,2026-01-31 18:33:24.480,HDFC,Corporate,Utilities,New,1446.64,INR,False,SUCCESS,194,
TXN01934,2026-01-31 18:33:59.040,Axis,Corporate,Travel,Regular,1894.47,INR,False,SUCCESS,200,
TXN01935,2026-01-31 18:34:33.600,Axis,Corporate,Food,VIP,454.7,INR,False,SUCCESS,174,
TXN01936,2026-01-31 18:35:08.160,Kotak,Debit,Utilities,Regular,206.1,INR,False,SUCCESS,297,
TXN01937,2026-01-31 18:35:42.720,Axis,Debit,Travel,New,196.43,INR,False,SUCCESS,127,
TXN01938,2026-01-31 18:36:17.280,Kotak,Credit,Travel,VIP,161.54,INR,False,FAILED,512,FRAUD_CHECK_TIMEOUT
TXN01939,2026-01-31 18:36:51.840,SBI,Debit,Utilities,Regular,80.12,INR,False,SUCCESS,454,
TXN01940,2026-01-31 18:37:26.400,SBI,Corporate,E-commerce,New,369.14,INR,False,SUCCESS,132,
TXN01941,2026-01-31 18:38:00.960,ICICI,Rewards,E-commerce,VIP,1232.42,INR,False,SUCCESS,194,
TXN01942,2026-01-31 18:38:35.520,HDFC,Credit,Travel,New,1094.8,INR,False,SUCCESS,161,
TXN01943,2026-01-31 18:39:10.080,HDFC,Corporate,Travel,Regular,982.49,INR,False,SUCCESS,380,
TXN01944,2026-01-31 18:39:44.640,Axis,Credit,Utilities,New,1358.54,INR,False,SUCCESS,208,
TXN01945,2026-01-31 18:40:19.200,SBI,Debit,Utilities,VIP,1044.19,INR,False,SUCCESS,225,
TXN01946,2026-01-31 18:40:53.760,Axis,Rewards,Food,New,855.38,INR,False,SUCCESS,217,
TXN01947,2026-01-31 18:41:28.320,Axis,Debit,Food,Regular,745.29,INR,False,SUCCESS,271,
TXN01948,2026-01-31 18:42:02.880,HDFC,Credit,Travel,VIP,383.96,INR,False,FAILED,652,DAILY_LIMIT_REACHED
TXN01949,2026-01-31 18:42:37.440,HDFC,Corporate,E-commerce,New,279.89,INR,False,SUCCESS,89,
TXN01950,2026-01-31 18:43:12.000,HDFC,Credit,Food,Regular,320.99,INR,False,SUCCESS,265,
TXN01951,2026-01-31 18:43:46.560,SBI,Corporate,Travel,Regular,416.13,INR,False,SUCCESS,301,
TXN01952,2026-01-31 18:44:21.120,Axis,Debit,Food,Regular,873.94,INR,False,SUCCESS,53,
TXN01953,2026-01-31 19:57:00.000,ICICI,Debit,Food,VIP,344.74,INR,False,FAILED,420,SERVICE_UNAVAILABLE
TXN01954,2026-01-31 18:45:30.240,Axis,Debit,Travel,Regular,383.81,INR,False,SUCCESS,292,
TXN01955,2026-01-31 18:46:04.800,Axis,Debit,Utilities,New,428.39,INR,False,SUCCESS,259,
TXN01956,2026-01-31 18:46:39.360,HDFC,Rewards,Utilities,Regular,309.09,INR,False,SUCCESS,70,
TXN01957,2026-01-31 18:47:13.920,Axis,Rewards,Utilities,New,27.53,AED,True,SUCCESS,237,
TXN01958,2026-01-31 18:47:48.480,ICICI,Debit,Travel,Regular,618.37,INR,False,FAILED,609,GATEWAY_TIMEOUT
TXN01959,2026-01-31 18:48:23.040,HDFC,Credit,E-commerce,Regular,617.28,INR,False,FAILED,591,INSUFFICIENT_FUNDS
TXN01960,2026-01-31 14:37:00.000,HDFC,Rewards,Travel,VIP,11324.39,INR,False,FAILED,417,RISK_THRESHOLD_EXCEEDED
TXN01961,2026-01-31 18:49:32.160,Axis,Rewards,E-commerce,New,15.74,SGD,True,SUCCESS,182,
TXN01962,2026-01-31 18:50:06.720,ICICI,Rewards,E-commerce,New,2170.28,INR,False,SUCCESS,132,
TXN01963,2026-01-31 18:50:41.280,Axis,Debit,Utilities,Regular,1255.49,INR,False,SUCCESS,368,
TXN01964,2026-01-31 18:51:15.840,HDFC,Corporate,Travel,VIP,14.99,USD,True,FAILED,867,FRAUD_CHECK_TIMEOUT
TXN01965,2026-01-31 18:51:50.400,Axis,Corporate,Food,Regular,5.29,GBP,True,SUCCESS,353,
TXN01966,2026-01-31 18:52:24.960,SBI,Corporate,E-commerce,VIP,272.29,INR,False,SUCCESS,152,
TXN01967,2026-01-31 18:52:59.520,HDFC,Corporate,E-commerce,Regular,5.88,GBP,True,SUCCESS,373,
TXN01968,2026-01-31 18:53:34.080,Axis,Corporate,E-commerce,VIP,1151.76,INR,False,SUCCESS,153,
TXN01969,2026-01-31 18:54:08.640,HDFC,Corporate,E-commerce,VIP,663.14,INR,False,SUCCESS,188,
TXN01970,2026-01-31 18:54:43.200,Kotak,Credit,E-commerce,Regular,481.74,INR,False,SUCCESS,347,
TXN01971,2026-01-31 15:40:00.000,HDFC,Rewards,Utilities,Regular,6953.92,EUR,True,FAILED,1167,RISK_THRESHOLD_EXCEEDED
TXN01972,2026-01-31 18:55:52.320,SBI,Rewards,Food,VIP,18.14,EUR,True,FAILED,187,DECLINED
TXN01973,2026-01-31 18:56:26.880,SBI,Rewards,Food,Regular,6.46,EUR,True,FAILED,222,SERVICE_UNAVAILABLE
TXN01974,2026-01-31 18:57:01.440,ICICI,Debit,Travel,VIP,270.08,INR,False,FAILED,365,SLOW_RESPONSE
TXN01975,2026-01-31 18:57:36.000,Kotak,Rewards,Utilities,New,558.64,INR,False,SUCCESS,299,
TXN01976,2026-01-31 18:58:10.560,Kotak,Corporate,Utilities,New,2397.27,INR,False,SUCCESS,3395,
TXN01977,2026-01-31 18:58:45.120,Axis,Credit,Utilities,New,350.55,INR,False,SUCCESS,213,
TXN01978,2026-01-31 18:59:19.680,SBI,Corporate,Food,Regular,753.1,INR,False,FAILED,514,GATEWAY_TIMEOUT
TXN01979,2026-01-31 18:59:54.240,Axis,Rewards,E-commerce,VIP,278.27,INR,False,SUCCESS,309,
TXN01980,2026-01-31 19:00:28.800,SBI,Debit,Utilities,New,89.13,USD,True,FAILED,229,DECLINED
TXN01981,2026-01-31 19:01:03.360,SBI,Rewards,Utilities,Regular,5.62,GBP,True,FAILED,246,FRAUD_CHECK_TIMEOUT
TXN01982,2026-01-31 19:01:37.920,Kotak,Corporate,Travel,Regular,16.06,AUD,True,SUCCESS,228,
TXN01983,2026-01-31 19:02:12.480,HDFC,Debit,Utilities,VIP,6.0,GBP,True,SUCCESS,177,
TXN01984,2026-01-31 19:02:47.040,SBI,Corporate,Utilities,Regular,13.17,USD,True,SUCCESS,415,
TXN01985,2026-01-31 19:03:21.600,Kotak,Rewards,Food,Regular,950.65,INR,False,SUCCESS,349,
TXN01986,2026-01-31 19:03:56.160,ICICI,Corporate,Travel,Regular,279.52,INR,False,SUCCESS,265,
TXN01987,2026-01-31 19:04:30.720,Axis,Credit,Travel,Regular,353.31,INR,False,SUCCESS,102,
TXN01988,2026-01-31 19:05:05.280,ICICI,Corporate,Travel,New,470.47,INR,False,SUCCESS,369,
TXN01989,2026-01-31 19:05:39.840,Axis,Corporate,Utilities,VIP,1817.56,INR,False,FAILED,348,CARD_BLOCKED
TXN01990,2026-01-31 19:06:14.400,SBI,Debit,Utilities,VIP,249.4,INR,False,SUCCESS,230,
TXN01991,2026-01-31 19:06:48.960,Kotak,Corporate,E-commerce,Regular,1082.03,INR,False,SUCCESS,4463,
TXN01992,2026-01-31 19:07:23.520,Axis,Credit,Travel,Regular,978.15,INR,False,SUCCESS,65,
TXN01993,2026-01-31 19:07:58.080,SBI,Corporate,Travel,Regular,416.96,INR,False,SUCCESS,243,
TXN01994,2026-01-31 19:08:32.640,Kotak,Corporate,Utilities,VIP,15.66,USD,True,SUCCESS,50,
TXN01995,2026-01-31 19:09:07.200,SBI,Credit,Utilities,New,746.61,INR,False,SUCCESS,264,
TXN01996,2026-01-31 19:09:41.760,ICICI,Credit,Travel,Regular,1677.28,INR,False,SUCCESS,319,
TXN01997,2026-01-31 19:10:16.320,Axis,Corporate,Utilities,VIP,12.87,GBP,True,SUCCESS,170,
TXN01998,2026-01-31 19:10:50.880,Kotak,Debit,E-commerce,Regular,184.72,INR,False,SUCCESS,210,
TXN01999,2026-01-31 19:11:25.440,ICICI,Corporate,E-commerce,Regular,1894.18,INR,False,SUCCESS,389,
TXN02000,2026-01-31 19:12:00.000,Axis,Corporate,E-commerce,VIP,1500.68,INR,False,SUCCESS,292,
TXN02001,2026-01-31 19:12:34.560,Kotak,Debit,Travel,Regular,1151.65,INR,False,SUCCESS,194,
TXN02002,2026-01-31 19:13:09.120,SBI,Corporate,Travel,Regular,766.0,INR,False,SUCCESS,416,
TXN02003,2026-01-31 19:13:43.680,HDFC,Corporate,Utilities,VIP,399.89,INR,False,SUCCESS,411,
TXN02004,2026-01-31 19:14:18.240,Axis,Rewards,Utilities,New,656.95,INR,False,SUCCESS,382,
TXN02005,2026-01-31 19:14:52.800,HDFC,Credit,Travel,New,275.83,INR,False,SUCCESS,308,
TXN02006,2026-01-31 19:15:27.360,ICICI,Rewards,Food,Regular,471.45,INR,False,SUCCESS,108,
TXN02007,2026-01-31 19:16:01.920,ICICI,Corporate,Utilities,New,1012.38,INR,False,SUCCESS,350,
TXN02008,2026-01-31 19:16:36.480,SBI,Credit,Food,Regular,432.37,INR,False,SUCCESS,100,
TXN02009,2026-01-31 19:17:11.040,SBI,Rewards,Travel,New,789.78,INR,False,SUCCESS,3491,
TXN02010,2026-01-31 19:17:45.600,Kotak,Corporate,Utilities,New,792.58,INR,False,SUCCESS,304,
TXN02011,2026-01-31 19:18:20.160,SBI,Rewards,Food,Regular,1816.95,INR,False,SUCCESS,244,
TXN02012,2026-01-31 19:18:54.720,SBI,Corporate,Travel,Regular,3750.48,INR,False,SUCCESS,272,
TXN02013,2026-01-31 19:19:29.280,ICICI,Credit,Food,VIP,10.31,SGD,True,SUCCESS,88,
TXN02014,2026-01-31 19:20:03.840,HDFC,Credit,Food,Regular,688.91,INR,False,SUCCESS,216,
TXN02015,2026-01-31 19:20:38.400,HDFC,Credit,Travel,Regular,1832.58,INR,False,SUCCESS,296,
TXN02016,2026-01-31 19:21:12.960,HDFC,Rewards,E-commerce,Regular,330.88,INR,False,SUCCESS,267,
TXN02017,2026-01-31 19:21:47.520,Kotak,Debit,E-commerce,Regular,1454.56,INR,False,SUCCESS,402,
TXN02018,2026-01-31 19:22:22.080,ICICI,Credit,Travel,VIP,1728.9,INR,False,SUCCESS,326,
TXN02019,2026-01-31 19:22:56.640,HDFC,Rewards,Food,VIP,891.86,INR,False,SUCCESS,288,
TXN02020,2026-01-31 19:23:31.200,HDFC,Credit,Food,VIP,2309.62,INR,False,SUCCESS,116,
TXN02021,2026-01-31 19:24:05.760,Kotak,Corporate,Utilities,VIP,642.7,INR,False,SUCCESS,172,
TXN02022,2026-01-31 19:24:40.320,ICICI,Debit,Travel,Regular,1151.2,INR,False,FAILED,315,SERVICE_UNAVAILABLE
TXN02023,2026-01-31 19:25:14.880,Kotak,Credit,Utilities,Regular,6.33,USD,True,SUCCESS,50,
TXN02024,2026-01-31 19:25:49.440,SBI,Rewards,Utilities,Regular,96.44,INR,False,FAILED,359,DECLINED
TXN02025,2026-01-31 19:26:24.000,Axis,Debit,Food,Regular,1306.8,INR,False,SUCCESS,292,
TXN02026,2026-01-31 19:26:58.560,SBI,Rewards,Utilities,New,679.42,INR,False,SUCCESS,122,
TXN02027,2026-01-31 19:27:33.120,ICICI,Credit,Food,Regular,1283.66,INR,False,SUCCESS,166,
TXN02028,2026-01-31 19:28:07.680,Axis,Debit,Travel,Regular,4878.11,INR,False,SUCCESS,4087,
TXN02029,2026-01-31 19:28:42.240,SBI,Credit,E-commerce,Regular,1341.63,INR,False,SUCCESS,191,
TXN02030,2026-01-31 19:29:16.800,ICICI,Credit,Travel,VIP,8.34,SGD,True,FAILED,437,FRAUD_CHECK_TIMEOUT
TXN02031,2026-01-31 19:29:51.360,Kotak,Rewards,Food,New,701.79,INR,False,SUCCESS,361,
TXN02032,2026-01-31 19:30:25.920,Kotak,Credit,Travel,Regular,986.7,INR,False,FAILED,387,DAILY_LIMIT_REACHED
TXN02033,2026-01-31 19:31:00.480,SBI,Credit,Travel,Regular,3856.78,INR,False,SUCCESS,254,
TXN02034,2026-01-31 19:31:35.040,Kotak,Corporate,Food,VIP,1572.32,INR,False,SUCCESS,189,
TXN02035,2026-01-31 19:32:09.600,ICICI,Rewards,Travel,Regular,1136.52,INR,False,FAILED,354,EXPIRED_CARD
TXN02036,2026-01-31 19:32:44.160,ICICI,Corporate,Food,Regular,187.45,INR,False,SUCCESS,451,
TXN02037,2026-01-31 19:33:18.720,HDFC,Corporate,E-commerce,Regular,2386.9,INR,False,SUCCESS,210,
TXN02038,2026-01-31 19:33:53.280,Axis,Rewards,E-commerce,New,351.93,INR,False,SUCCESS,284,
TXN02039,2026-01-31 19:34:27.840,ICICI,Rewards,Food,VIP,911.05,INR,False,SUCCESS,285,
TXN02040,2026-01-31 19:35:02.400,SBI,Corporate,E-commerce,Regular,79.86,INR,False,FAILED,53,DECLINED
TXN02041,2026-01-31 19:35:36.960,HDFC,Debit,Travel,VIP,2705.61,INR,False,FAILED,617,GATEWAY_TIMEOUT
TXN02042,2026-01-31 19:36:11.520,Kotak,Corporate,E-commerce,New,367.06,INR,False,FAILED,543,GATEWAY_TIMEOUT
TXN02043,2026-01-31 19:36:46.080,Axis,Credit,Food,New,3158.11,INR,False,SUCCESS,565,
TXN02044,2026-01-31 19:37:20.640,ICICI,Rewards,Food,Regular,4.15,USD,True,FAILED,243,RISK_THRESHOLD_EXCEEDED
TXN02045,2026-01-31 19:37:55.200,HDFC,Rewards,Utilities,VIP,1.93,USD,True,SUCCESS,305,
TXN02046,2026-01-31 19:38:29.760,Kotak,Credit,E-commerce,Regular,548.22,INR,False,SUCCESS,442,
TXN02047,2026-01-31 19:39:04.320,ICICI,Rewards,E-commerce,VIP,457.39,INR,False,SUCCESS,81,
TXN02048,2026-01-31 19:39:38.880,ICICI,Rewards,Utilities,New,25.65,AED,True,SUCCESS,52,
TXN02049,2026-01-31 14:44:00.000,HDFC,Rewards,Utilities,Regular,11049.37,USD,True,FAILED,837,RISK_THRESHOLD_EXCEEDED
TXN02050,2026-01-31 19:40:48.000,ICICI,Rewards,E-commerce,VIP,869.57,INR,False,SUCCESS,50,
TXN02051,2026-01-31 19:41:22.560,Axis,Corporate,E-commerce,New,657.86,INR,False,FAILED,253,SLOW_RESPONSE
TXN02052,2026-01-31 19:41:57.120,ICICI,Debit,Utilities,VIP,1134.28,INR,False,FAILED,274,SERVICE_UNAVAILABLE
TXN02053,2026-01-31 19:42:31.680,ICICI,Corporate,Food,New,829.04,INR,False,SUCCESS,251,
TXN02054,2026-01-31 19:43:06.240,HDFC,Debit,Travel,New,14.89,USD,True,FAILED,526,INSUFFICIENT_FUNDS
TXN02055,2026-01-31 19:43:40.800,Kotak,Credit,E-commerce,New,21.85,SGD,True,SUCCESS,50,
TXN02056,2026-01-31 19:44:15.360,Axis,Credit,Food,VIP,513.54,INR,False,SUCCESS,201,
TXN02057,2026-01-31 19:44:49.920,Axis,Corporate,E-commerce,Regular,1410.78,INR,False,SUCCESS,252,
TXN02058,2026-01-31 19:45:24.480,HDFC,Debit,Travel,Regular,12.15,AED,True,SUCCESS,151,
TXN02059,2026-01-31 19:45:59.040,SBI,Rewards,Utilities,New,996.43,INR,False,SUCCESS,242,
TXN02060,2026-01-31 19:46:33.600,Kotak,Rewards,Travel,VIP,534.82,INR,False,FAILED,542,RISK_THRESHOLD_EXCEEDED
TXN02061,2026-01-31 19:47:08.160,SBI,Debit,E-commerce,New,1483.52,INR,False,SUCCESS,198,
TXN02062,2026-01-31 19:47:42.720,SBI,Rewards,E-commerce,Regular,792.16,INR,False,FAILED,367,RISK_THRESHOLD_EXCEEDED
TXN02063,2026-01-31 19:48:17.280,SBI,Credit,Food,VIP,272.13,INR,False,SUCCESS,64,
TXN02064,2026-01-31 19:48:51.840,SBI,Rewards,E-commerce,VIP,1590.98,INR,False,SUCCESS,182,
TXN02065,2026-01-31 19:49:26.400,HDFC,Corporate,E-commerce,Regular,658.95,INR,False,SUCCESS,171,
TXN02066,2026-01-31 19:50:00.960,SBI,Corporate,E-commerce,Regular,690.49,INR,False,SUCCESS,409,
TXN02067,2026-01-31 19:50:35.520,Axis,Debit,E-commerce,VIP,1614.76,INR,False,SUCCESS,336,
TXN02068,2026-01-31 19:51:10.080,Kotak,Debit,Travel,VIP,273.76,INR,False,SUCCESS,134,
TXN02069,2026-01-31 19:51:44.640,Kotak,Rewards,Food,Regular,87.7,INR,False,SUCCESS,169,
TXN02070,2026-01-31 19:52:19.200,Kotak,Rewards,Utilities,Regular,1827.31,INR,False,SUCCESS,301,
TXN02071,2026-01-31 19:52:53.760,HDFC,Debit,Utilities,Regular,711.96,INR,False,SUCCESS,247,
TXN02072,2026-01-31 19:53:28.320,ICICI,Rewards,Food,VIP,489.86,INR,False,SUCCESS,270,
TXN02073,2026-01-31 19:54:02.880,ICICI,Credit,E-commerce,New,1568.6,INR,False,SUCCESS,88,
TXN02074,2026-01-31 19:54:37.440,Axis,Debit,Food,New,1080.26,INR,False,SUCCESS,343,
TXN02075,2026-01-31 19:55:12.000,SBI,Credit,Travel,New,609.82,INR,False,SUCCESS,4124,
TXN02076,2026-01-31 19:55:46.560,Axis,Debit,E-commerce,New,1488.91,INR,False,SUCCESS,531,
TXN02077,2026-01-31 19:56:21.120,ICICI,Rewards,Utilities,VIP,781.93,INR,False,SUCCESS,289,
TXN02078,2026-01-31 19:56:55.680,Kotak,Credit,Travel,Regular,470.97,INR,False,SUCCESS,268,
TXN02079,2026-01-31 19:57:30.240,Axis,Credit,Food,Regular,14.74,USD,True,SUCCESS,269,
TXN02080,2026-01-31 19:58:04.800,ICICI,Rewards,E-commerce,VIP,375.96,INR,False,SUCCESS,270,
TXN02081,2026-01-31 19:58:39.360,HDFC,Credit,Utilities,VIP,2738.03,INR,False,SUCCESS,294,
TXN02082,2026-01-31 19:59:13.920,Kotak,Credit,Travel,VIP,1835.05,INR,False,FAILED,655,RISK_THRESHOLD_EXCEEDED
TXN02083,2026-01-31 19:59:48.480,HDFC,Corporate,Utilities,Regular,13.36,AUD,True,SUCCESS,324,
TXN02084,2026-01-31 20:00:23.040,SBI,Debit,Food,Regular,1062.79,INR,False,FAILED,580,SUSPICIOUS_ACTIVITY
TXN02085,2026-01-31 20:00:57.600,SBI,Rewards,Food,New,1096.69,INR,False,SUCCESS,150,
TXN02086,2026-01-31 20:01:32.160,Kotak,Credit,Travel,VIP,5.64,EUR,True,SUCCESS,268,
TXN02087,2026-01-31 19:33:00.000,ICICI,Debit,Utilities,VIP,738.78,INR,False,FAILED,401,SERVICE_UNAVAILABLE
TXN02088,2026-01-31 20:02:41.280,Kotak,Debit,Travel,VIP,1975.2,INR,False,SUCCESS,307,
TXN02089,2026-01-31 20:03:15.840,ICICI,Rewards,Utilities,New,483.69,INR,False,SUCCESS,96,
TXN02090,2026-01-31 20:03:50.400,ICICI,Credit,Food,Regular,756.96,INR,False,SUCCESS,205,
TXN02091,2026-01-31 20:04:24.960,HDFC,Corporate,E-commerce,VIP,8.84,GBP,True,SUCCESS,213,
TXN02092,2026-01-31 15:36:00.000,HDFC,Rewards,Travel,VIP,5519.67,INR,False,FAILED,864,CARD_BLOCKED
TXN02093,2026-01-31 20:05:34.080,ICICI,Credit,Utilities,Regular,623.01,INR,False,SUCCESS,219,
